Время[c],Напряжение[В]
0.1686,0.2127
0.1692,0.2177
0.1697,0.2177
0.1702,0.2228
0.1707,0.2177
0.1712,0.2177
0.1718,0.2177
0.1723,0.2177
0.1729,0.2127
0.1734,0.2177
0.1739,0.2177
0.1744,0.2177
0.1749,0.2177
0.1755,0.2177
0.1760,0.2177
0.1765,0.2177
0.1770,0.2177
0.1775,0.2177
0.1781,0.2177
0.1786,0.2228
0.1791,0.2177
0.1796,0.2177
0.1802,0.2177
0.1807,0.2177
0.1812,0.2177
0.1817,0.2177
0.1822,0.2177
0.1828,0.2177
0.1833,0.2177
0.1838,0.2127
0.1843,0.2177
0.1848,0.2127
0.1854,0.2177
0.1859,0.2177
0.1864,0.2127
0.1869,0.2177
0.1875,0.2177
0.1880,0.2177
0.1885,0.2228
0.1890,0.2177
0.1895,0.2177
0.1901,0.2177
0.1906,0.2177
0.1911,0.2177
0.1916,0.2177
0.1922,0.2127
0.1927,0.2177
0.1932,0.2177
0.1937,0.2127
0.1942,0.2127
0.1948,0.2127
0.1953,0.2127
0.1958,0.2177
0.1963,0.2177
0.1968,0.2177
0.1974,0.2177
0.1979,0.2127
0.1984,0.2177
0.1989,0.2177
0.1995,0.2177
0.2000,0.2177
0.2005,0.2177
0.2010,0.2177
0.2015,0.2177
0.2021,0.2177
0.2026,0.2177
0.2031,0.2177
0.2037,0.2177
0.2042,0.2177
0.2048,0.2177
0.2054,0.2177
0.2059,0.2177
0.2065,0.2177
0.2071,0.2228
0.2076,0.2177
0.2081,0.2177
0.2087,0.2177
0.2093,0.2228
0.2098,0.2177
0.2103,0.2228
0.2108,0.2177
0.2114,0.2177
0.2120,0.2127
0.2125,0.2177
0.2130,0.2177
0.2135,0.2177
0.2141,0.2127
0.2146,0.2177
0.2151,0.2177
0.2156,0.2127
0.2161,0.2177
0.2167,0.2177
0.2172,0.2127
0.2177,0.2177
0.2182,0.2177
0.2188,0.2177
0.2193,0.2177
0.2198,0.2177
0.2203,0.2127
0.2208,0.2177
0.2214,0.2127
0.2219,0.2127
0.2224,0.2177
0.2229,0.2228
0.2234,0.2228
0.2240,0.2228
0.2245,0.2177
0.2250,0.2228
0.2255,0.2177
0.2261,0.2228
0.2266,0.2177
0.2271,0.2177
0.2276,0.2177
0.2281,0.2228
0.2287,0.2177
0.2292,0.2127
0.2297,0.2228
0.2302,0.2127
0.2308,0.2228
0.2313,0.2228
0.2318,0.2228
0.2323,0.2177
0.2329,0.2177
0.2334,0.2127
0.2339,0.2177
0.2344,0.2177
0.2349,0.2177
0.2355,0.2127
0.2360,0.2177
0.2365,0.2177
0.2370,0.2177
0.2375,0.2177
0.2381,0.2228
0.2386,0.2177
0.2391,0.2127
0.2396,0.2177
0.2402,0.2177
0.2407,0.2177
0.2412,0.2127
0.2417,0.2127
0.2422,0.2228
0.2428,0.2177
0.2433,0.2177
0.2438,0.2177
0.2443,0.2228
0.2449,0.2177
0.2454,0.2228
0.2459,0.2127
0.2464,0.2177
0.2470,0.2127
0.2475,0.2177
0.2480,0.2177
0.2485,0.2177
0.2490,0.2177
0.2496,0.2127
0.2501,0.2228
0.2506,0.2177
0.2511,0.2228
0.2517,0.2177
0.2522,0.2177
0.2527,0.2177
0.2532,0.2177
0.2538,0.2177
0.2543,0.2177
0.2548,0.2127
0.2553,0.2177
0.2558,0.2127
0.2564,0.2177
0.2569,0.2127
0.2574,0.2177
0.2579,0.2177
0.2585,0.2177
0.2590,0.2177
0.2595,0.2177
0.2600,0.2177
0.2606,0.2127
0.2611,0.2177
0.2616,0.2177
0.2621,0.2177
0.2626,0.2228
0.2632,0.2177
0.2637,0.2177
0.2642,0.2177
0.2647,0.2127
0.2653,0.2177
0.2658,0.2177
0.2663,0.2177
0.2668,0.2228
0.2674,0.2177
0.2679,0.2177
0.2684,0.2177
0.2689,0.2177
0.2694,0.2177
0.2700,0.2177
0.2705,0.2177
0.2710,0.2177
0.2715,0.2177
0.2721,0.2177
0.2726,0.2127
0.2731,0.2177
0.2736,0.2177
0.2742,0.2177
0.2747,0.2177
0.2752,0.2177
0.2757,0.2177
0.2762,0.2177
0.2768,0.2177
0.2773,0.2177
0.2778,0.2177
0.2783,0.2177
0.2789,0.2127
0.2794,0.2177
0.2799,0.2127
0.2804,0.2228
0.2810,0.2177
0.2815,0.2177
0.2820,0.2177
0.2825,0.2177
0.2830,0.2177
0.2836,0.2177
0.2841,0.2177
0.2846,0.2127
0.2851,0.2177
0.2857,0.2177
0.2862,0.2177
0.2867,0.2177
0.2873,0.2177
0.2878,0.2127
0.2883,0.2177
0.2888,0.2177
0.2893,0.2177
0.2899,0.2177
0.2904,0.2177
0.2909,0.2177
0.2914,0.2177
0.2920,0.2127
0.2925,0.2177
0.2930,0.2177
0.2935,0.2177
0.2941,0.2177
0.2946,0.2177
0.2951,0.2177
0.2956,0.2177
0.2961,0.2177
0.2967,0.2177
0.2972,0.2228
0.2977,0.2177
0.2982,0.2127
0.2988,0.2177
0.2993,0.2177
0.2998,0.2177
0.3003,0.2177
0.3008,0.2177
0.3014,0.2177
0.3019,0.2177
0.3024,0.2177
0.3029,0.2177
0.3035,0.2177
0.3040,0.2177
0.3045,0.2177
0.3050,0.2177
0.3056,0.2177
0.3061,0.2177
0.3066,0.2127
0.3071,0.2228
0.3076,0.2177
0.3082,0.2177
0.3087,0.2177
0.3092,0.2177
0.3097,0.2177
0.3103,0.2177
0.3108,0.2127
0.3113,0.2177
0.3118,0.2228
0.3124,0.2177
0.3129,0.2177
0.3134,0.2177
0.3139,0.2127
0.3144,0.2177
0.3150,0.2177
0.3155,0.2228
0.3160,0.2177
0.3165,0.2177
0.3171,0.2177
0.3176,0.2177
0.3181,0.2177
0.3186,0.2177
0.3192,0.2177
0.3197,0.2177
0.3202,0.2177
0.3207,0.2177
0.3213,0.2228
0.3218,0.2177
0.3223,0.2177
0.3228,0.2177
0.3233,0.2177
0.3239,0.2127
0.3244,0.2177
0.3249,0.2177
0.3254,0.2228
0.3260,0.2177
0.3265,0.2177
0.3270,0.2177
0.3275,0.2177
0.3281,0.2228
0.3286,0.2177
0.3291,0.2177
0.3296,0.2177
0.3301,0.2177
0.3307,0.2177
0.3312,0.2228
0.3317,0.2177
0.3322,0.2177
0.3328,0.2177
0.3333,0.2127
0.3338,0.2177
0.3343,0.2177
0.3349,0.2177
0.3354,0.2177
0.3359,0.2177
0.3364,0.2127
0.3369,0.2127
0.3375,0.2177
0.3380,0.2228
0.3385,0.2177
0.3390,0.2228
0.3396,0.2177
0.3401,0.2177
0.3406,0.2177
0.3411,0.2177
0.3417,0.2177
0.3422,0.2177
0.3428,0.2177
0.3433,0.2177
0.3439,0.2177
0.3444,0.2177
0.3449,0.2127
0.3454,0.2177
0.3460,0.2177
0.3465,0.2177
0.3470,0.2177
0.3475,0.2228
0.3480,0.2177
0.3486,0.2228
0.3491,0.2177
0.3496,0.2127
0.3501,0.2177
0.3507,0.2177
0.3512,0.2127
0.3517,0.2177
0.3522,0.2177
0.3528,0.2177
0.3533,0.2177
0.3538,0.2177
0.3543,0.2177
0.3549,0.2228
0.3554,0.2177
0.3559,0.2228
0.3564,0.2177
0.3570,0.2177
0.3575,0.2228
0.3580,0.2177
0.3585,0.2177
0.3591,0.2228
0.3596,0.2177
0.3601,0.2177
0.3606,0.2177
0.3611,0.2177
0.3617,0.2228
0.3622,0.2177
0.3627,0.2177
0.3632,0.2177
0.3637,0.2177
0.3643,0.2177
0.3648,0.2177
0.3653,0.2177
0.3658,0.2127
0.3664,0.2177
0.3669,0.2177
0.3674,0.2177
0.3679,0.2177
0.3684,0.2127
0.3690,0.2177
0.3695,0.2228
0.3700,0.2177
0.3705,0.2177
0.3710,0.2127
0.3716,0.2177
0.3721,0.2177
0.3726,0.2177
0.3731,0.2177
0.3737,0.2177
0.3742,0.2177
0.3747,0.2177
0.3752,0.2127
0.3757,0.2177
0.3763,0.2177
0.3768,0.2177
0.3773,0.2177
0.3778,0.2177
0.3784,0.2177
0.3789,0.2177
0.3794,0.2177
0.3799,0.2177
0.3804,0.2177
0.3810,0.2127
0.3815,0.2127
0.3820,0.2177
0.3825,0.2177
0.3830,0.2177
0.3836,0.2177
0.3841,0.2177
0.3846,0.2177
0.3851,0.2177
0.3857,0.2177
0.3862,0.2177
0.3867,0.2177
0.3872,0.2177
0.3877,0.2127
0.3883,0.2177
0.3888,0.2177
0.3893,0.2177
0.3899,0.2177
0.3904,0.2177
0.3909,0.2177
0.3914,0.2177
0.3920,0.2177
0.3925,0.2177
0.3930,0.2177
0.3935,0.2228
0.3940,0.2228
0.3946,0.2228
0.3951,0.2228
0.3956,0.2177
0.3961,0.2177
0.3967,0.2177
0.3972,0.2177
0.3977,0.2177
0.3982,0.2177
0.3988,0.2177
0.3993,0.2177
0.3998,0.2177
0.4003,0.2177
0.4009,0.2177
0.4014,0.2177
0.4019,0.2127
0.4024,0.2177
0.4029,0.2127
0.4035,0.2177
0.4040,0.2177
0.4045,0.2177
0.4050,0.2177
0.4056,0.2177
0.4061,0.2177
0.4066,0.2177
0.4071,0.2177
0.4077,0.2177
0.4082,0.2228
0.4087,0.2177
0.4092,0.2177
0.4098,0.2177
0.4103,0.2177
0.4108,0.2177
0.4113,0.2177
0.4119,0.2177
0.4124,0.2177
0.4129,0.2177
0.4134,0.2177
0.4140,0.2228
0.4145,0.2177
0.4150,0.2177
0.4155,0.2127
0.4160,0.2177
0.4166,0.2177
