Время[c],Напряжение[В]
0.3754,1.3921
0.3759,1.3921
0.3764,1.3972
0.3770,1.3921
0.3775,1.3921
0.3780,1.3921
0.3785,1.3921
0.3791,1.3972
0.3796,1.3921
0.3801,1.3921
0.3806,1.3972
0.3812,1.3921
0.3817,1.3921
0.3822,1.3921
0.3827,1.3921
0.3832,1.3921
0.3838,1.3972
0.3843,1.3921
0.3848,1.3921
0.3853,1.3921
0.3859,1.3921
0.3864,1.3921
0.3869,1.3921
0.3874,1.3921
0.3879,1.3972
0.3885,1.3821
0.3890,1.3871
0.3895,1.3921
0.3900,1.3871
0.3906,1.3921
0.3911,1.3921
0.3916,1.3921
0.3921,1.3871
0.3927,1.3972
0.3932,1.3871
0.3937,1.3871
0.3942,1.3921
0.3948,1.3921
0.3953,1.3972
0.3958,1.3871
0.3963,1.3921
0.3968,1.3921
0.3974,1.3921
0.3979,1.3921
0.3984,1.3921
0.3989,1.3972
0.3995,1.3871
0.4000,1.3921
0.4005,1.3921
0.4010,1.3871
0.4016,1.3921
0.4021,1.3921
0.4026,1.3921
0.4031,1.3921
0.4036,1.3921
0.4042,1.3871
0.4047,1.3921
0.4052,1.3972
0.4057,1.3921
0.4070,1.3921
0.4076,1.3972
0.4082,1.3921
0.4087,1.3871
0.4093,1.3921
0.4099,1.3921
0.4104,1.3921
0.4109,1.3921
0.4114,1.3921
0.4120,1.3921
0.4125,1.3871
0.4130,1.3871
0.4135,1.3921
0.4141,1.3921
0.4146,1.3821
0.4151,1.3871
0.4156,1.3921
0.4162,1.3921
0.4167,1.3921
0.4172,1.3972
0.4177,1.3871
0.4182,1.3921
0.4188,1.3921
0.4193,1.3921
0.4198,1.3871
0.4203,1.3921
0.4209,1.3921
0.4214,1.3921
0.4219,1.3921
0.4224,1.3921
0.4230,1.3921
0.4235,1.3871
0.4240,1.3871
0.4245,1.3921
0.4250,1.3921
0.4256,1.3972
0.4261,1.3921
0.4266,1.3921
0.4271,1.3871
0.4277,1.3921
0.4282,1.3921
0.4287,1.3921
0.4292,1.3921
0.4298,1.3921
0.4303,1.3921
0.4308,1.3921
0.4313,1.3921
0.4318,1.3921
0.4324,1.3921
0.4329,1.3921
0.4334,1.3921
0.4339,1.3921
0.4345,1.3921
0.4350,1.3921
0.4355,1.3921
0.4360,1.3921
0.4366,1.3871
0.4371,1.3921
0.4376,1.3921
0.4381,1.3921
