Время[c],Напряжение[В]
0.4730,2.5926
0.4735,2.5926
0.4741,2.5876
0.4747,2.5876
0.4752,2.5876
0.4758,2.5926
0.4763,2.5876
0.4769,2.5876
0.4775,2.5876
0.4780,2.5876
0.4785,2.5825
0.4790,2.5876
0.4796,2.5876
0.4801,2.5876
0.4806,2.5825
0.4812,2.5876
0.4817,2.5926
0.4823,2.5876
0.4829,2.5876
0.4834,2.5876
0.4839,2.5825
0.4845,2.5825
0.4851,2.5926
0.4857,2.5926
0.4862,2.5825
0.4868,2.5876
0.4873,2.5825
0.4879,2.5825
0.4885,2.5926
0.4890,2.5876
0.4895,2.5926
0.4900,2.5825
0.4906,2.5825
0.4911,2.5825
0.4917,2.5926
0.4922,2.5926
0.4927,2.5926
0.4933,2.5926
0.4938,2.5926
0.4944,2.5825
0.4949,2.5876
0.4956,2.5926
0.4962,2.5926
0.4967,2.5876
0.4973,2.5876
0.4978,2.5825
0.4983,2.5926
0.4988,2.5926
0.4994,2.5926
0.4999,2.5876
0.5004,2.5926
0.5009,2.5876
0.5015,2.5876
0.5020,2.5876
0.5025,2.5926
0.5030,2.5876
0.5036,2.5825
0.5041,2.5926
0.5046,2.5876
0.5052,2.5926
0.5057,2.5876
0.5062,2.5876
0.5067,2.5876
0.5073,2.5825
0.5078,2.5825
0.5083,2.5825
0.5088,2.5825
0.5093,2.5926
0.5099,2.5876
0.5104,2.5926
0.5109,2.5825
0.5114,2.5876
0.5119,2.5876
0.5125,2.5876
0.5130,2.5926
0.5135,2.5926
0.5140,2.5926
0.5146,2.5876
0.5151,2.5825
0.5156,2.5876
0.5161,2.5825
0.5167,2.5876
0.5172,2.5876
0.5177,2.5876
0.5182,2.5876
0.5187,2.5876
0.5193,2.5876
0.5198,2.5825
0.5203,2.5876
0.5209,2.5926
0.5214,2.5876
0.5219,2.5825
0.5224,2.5876
0.5229,2.5876
0.5235,2.5926
0.5240,2.5876
0.5245,2.5876
0.5250,2.5876
0.5256,2.5825
0.5261,2.5825
0.5266,2.5876
0.5271,2.5926
0.5276,2.5926
0.5282,2.5926
0.5287,2.5876
0.5292,2.5876
0.5297,2.5876
0.5303,2.5876
0.5308,2.5876
0.5313,2.5876
0.5318,2.5876
0.5323,2.5825
0.5329,2.5876
0.5334,2.5876
0.5339,2.5876
0.5344,2.5926
0.5350,2.5825
0.5355,2.5825
0.5360,2.5825
0.5365,2.5876
0.5370,2.5926
0.5376,2.5876
0.5381,2.5825
0.5386,2.5876
0.5391,2.5825
0.5396,2.5825
0.5402,2.5825
0.5407,2.5876
0.5412,2.5876
0.5417,2.5876
0.5423,2.5876
0.5428,2.5876
0.5433,2.5825
0.5438,2.5876
0.5443,2.5825
0.5449,2.5825
0.5454,2.5825
0.5459,2.5825
0.5464,2.5825
