Время[c],Напряжение[В]
0.2332,1.1349
0.2338,1.1450
0.2343,1.1399
0.2349,1.1450
0.2355,1.1399
0.2361,1.1450
0.2366,1.1399
0.2372,1.1450
0.2377,1.1399
0.2383,1.1399
0.2389,1.1349
0.2394,1.1450
0.2400,1.1399
0.2406,1.1450
0.2412,1.1399
0.2418,1.1399
0.2424,1.1349
0.2430,1.1399
0.2435,1.1399
0.2441,1.1399
0.2447,1.1399
0.2453,1.1450
0.2459,1.1399
0.2465,1.1399
0.2470,1.1450
0.2476,1.1450
0.2482,1.1450
0.2487,1.1450
0.2493,1.1450
0.2499,1.1399
0.2505,1.1399
0.2511,1.1349
0.2517,1.1399
0.2523,1.1450
0.2529,1.1450
0.2534,1.1450
0.2540,1.1500
0.2546,1.1450
0.2552,1.1349
0.2557,1.1450
0.2563,1.1399
0.2569,1.1450
0.2575,1.1450
0.2581,1.1399
0.2587,1.1399
0.2593,1.1450
0.2599,1.1450
0.2605,1.1450
0.2610,1.1450
0.2616,1.1450
0.2621,1.1399
0.2627,1.1399
0.2632,1.1399
0.2638,1.1450
0.2643,1.1450
0.2649,1.1399
0.2655,1.1399
0.2660,1.1450
0.2666,1.1450
0.2672,1.1500
0.2677,1.1399
0.2683,1.1399
0.2689,1.1399
0.2695,1.1399
0.2701,1.1500
0.2707,1.1450
0.2713,1.1399
0.2719,1.1450
0.2725,1.1399
0.2731,1.1450
0.2737,1.1399
0.2743,1.1399
0.2749,1.1450
0.2755,1.1450
0.2768,1.1399
0.2775,1.1399
0.2782,1.1450
0.2788,1.1399
0.2795,1.1399
0.2800,1.1399
0.2806,1.1450
0.2812,1.1399
0.2818,1.1450
0.2823,1.1450
0.2829,1.1450
0.2835,1.1399
0.2841,1.1450
0.2847,1.1399
0.2853,1.1399
0.2859,1.1349
0.2865,1.1450
0.2871,1.1450
0.2877,1.1450
0.2882,1.1450
0.2888,1.1450
0.2894,1.1450
0.2899,1.1450
0.2905,1.1399
0.2911,1.1450
0.2917,1.1399
0.2922,1.1399
0.2928,1.1349
0.2934,1.1399
0.2940,1.1450
0.2945,1.1399
0.2951,1.1450
0.2957,1.1450
0.2962,1.1450
0.2968,1.1450
0.2973,1.1399
0.2979,1.1399
0.2985,1.1450
0.2990,1.1399
0.2996,1.1450
0.3001,1.1399
0.3007,1.1399
0.3012,1.1450
0.3018,1.1450
0.3024,1.1450
0.3029,1.1399
0.3035,1.1349
0.3040,1.1450
0.3046,1.1450
0.3051,1.1450
0.3056,1.1450
0.3062,1.1450
0.3067,1.1450
0.3073,1.1399
0.3078,1.1399
0.3083,1.1399
0.3089,1.1399
0.3094,1.1399
0.3100,1.1399
0.3105,1.1450
0.3111,1.1450
0.3116,1.1399
0.3122,1.1450
0.3128,1.1500
0.3133,1.1399
0.3139,1.1399
0.3144,1.1450
0.3150,1.1450
0.3156,1.1399
0.3162,1.1399
0.3168,1.1450
0.3173,1.1399
0.3179,1.1399
0.3185,1.1450
0.3191,1.1450
0.3197,1.1399
0.3203,1.1399
0.3209,1.1399
0.3215,1.1399
0.3221,1.1450
0.3227,1.1399
0.3233,1.1450
0.3239,1.1399
0.3245,1.1399
0.3252,1.1399
0.3258,1.1450
0.3263,1.1450
0.3269,1.1399
0.3275,1.1399
0.3281,1.1450
0.3287,1.1399
0.3293,1.1450
0.3299,1.1450
0.3305,1.1399
0.3311,1.1399
0.3317,1.1399
0.3322,1.1399
0.3328,1.1399
0.3334,1.1399
0.3340,1.1450
0.3346,1.1399
0.3352,1.1450
0.3357,1.1450
0.3364,1.1399
0.3370,1.1399
0.3376,1.1399
0.3382,1.1399
0.3388,1.1399
0.3394,1.1450
0.3400,1.1450
0.3406,1.1450
0.3417,1.1399
0.3423,1.1450
0.3429,1.1399
0.3435,1.1450
0.3441,1.1450
0.3447,1.1450
0.3453,1.1399
0.3458,1.1399
0.3463,1.1450
0.3469,1.1399
0.3474,1.1450
0.3480,1.1399
0.3485,1.1450
0.3491,1.1450
0.3496,1.1450
0.3502,1.1450
0.3508,1.1450
0.3513,1.1450
0.3519,1.1349
0.3524,1.1349
0.3530,1.1399
0.3535,1.1450
0.3541,1.1399
0.3546,1.1450
0.3551,1.1399
0.3557,1.1450
0.3562,1.1450
0.3567,1.1399
0.3573,1.1399
0.3578,1.1399
0.3583,1.1399
0.3589,1.1450
0.3594,1.1399
0.3600,1.1450
0.3605,1.1399
0.3611,1.1399
0.3616,1.1450
0.3622,1.1450
0.3627,1.1450
0.3632,1.1399
0.3638,1.1450
0.3643,1.1450
0.3649,1.1450
0.3654,1.1450
0.3660,1.1399
0.3665,1.1399
0.3670,1.1450
0.3676,1.1399
0.3682,1.1399
0.3687,1.1399
0.3693,1.1399
0.3698,1.1399
0.3704,1.1450
0.3709,1.1450
0.3715,1.1399
0.3720,1.1399
0.3726,1.1450
0.3732,1.1399
0.3738,1.1399
0.3744,1.1450
0.3750,1.1450
0.3756,1.1450
0.3762,1.1450
0.3768,1.1399
0.3775,1.1450
0.3781,1.1450
0.3787,1.1450
0.3793,1.1450
0.3799,1.1450
0.3805,1.1349
0.3811,1.1399
0.3817,1.1450
0.3823,1.1450
0.3829,1.1450
0.3836,1.1399
0.3842,1.1450
0.3848,1.1450
0.3854,1.1399
0.3860,1.1399
0.3866,1.1450
0.3872,1.1450
0.3878,1.1450
0.3884,1.1450
0.3890,1.1399
0.3896,1.1450
0.3902,1.1349
0.3908,1.1349
0.3914,1.1500
0.3920,1.1450
0.3926,1.1399
0.3931,1.1450
0.3937,1.1399
0.3943,1.1450
0.3949,1.1500
0.3955,1.1399
0.3961,1.1399
0.3967,1.1399
0.3973,1.1450
0.3979,1.1349
0.3985,1.1399
0.3992,1.1450
0.3998,1.1399
0.4004,1.1450
0.4010,1.1450
0.4016,1.1450
0.4022,1.1450
0.4028,1.1450
0.4034,1.1399
0.4040,1.1450
0.4046,1.1399
0.4052,1.1450
0.4058,1.1399
0.4064,1.1450
0.4070,1.1450
0.4076,1.1399
0.4082,1.1399
0.4089,1.1399
0.4096,1.1450
0.4102,1.1399
0.4108,1.1399
0.4115,1.1399
0.4121,1.1450
0.4127,1.1399
0.4133,1.1399
0.4139,1.1450
0.4145,1.1399
0.4151,1.1399
0.4156,1.1399
0.4162,1.1399
0.4168,1.1450
0.4174,1.1450
0.4180,1.1399
0.4186,1.1399
0.4192,1.1399
0.4198,1.1399
0.4204,1.1450
0.4209,1.1450
0.4215,1.1450
0.4220,1.1399
0.4226,1.1450
0.4231,1.1399
0.4236,1.1399
0.4242,1.1399
0.4247,1.1399
0.4252,1.1450
0.4258,1.1450
0.4263,1.1500
0.4268,1.1450
0.4274,1.1399
0.4279,1.1450
0.4285,1.1450
0.4290,1.1450
0.4295,1.1399
0.4301,1.1450
0.4306,1.1450
0.4312,1.1450
0.4318,1.1399
0.4323,1.1399
0.4329,1.1399
0.4334,1.1399
0.4339,1.1450
0.4345,1.1450
0.4350,1.1349
0.4355,1.1399
0.4361,1.1399
0.4366,1.1399
0.4371,1.1399
0.4377,1.1450
0.4382,1.1399
0.4387,1.1450
0.4393,1.1450
0.4398,1.1399
0.4403,1.1450
0.4409,1.1450
0.4414,1.1450
0.4419,1.1399
0.4425,1.1450
0.4430,1.1349
0.4435,1.1450
0.4441,1.1399
0.4446,1.1450
0.4451,1.1399
0.4456,1.1450
0.4462,1.1399
0.4467,1.1450
0.4472,1.1450
0.4477,1.1450
0.4483,1.1450
0.4488,1.1399
0.4493,1.1399
0.4498,1.1450
0.4504,1.1450
0.4509,1.1450
0.4514,1.1399
0.4519,1.1399
0.4524,1.1450
0.4530,1.1450
0.4535,1.1399
0.4540,1.1399
0.4545,1.1450
0.4551,1.1399
0.4556,1.1399
0.4561,1.1399
0.4566,1.1450
0.4572,1.1399
0.4577,1.1450
0.4582,1.1450
0.4587,1.1399
0.4593,1.1399
0.4598,1.1450
0.4603,1.1399
0.4608,1.1349
0.4613,1.1399
0.4619,1.1450
0.4624,1.1450
0.4629,1.1450
0.4634,1.1450
0.4640,1.1450
0.4645,1.1399
0.4650,1.1450
0.4655,1.1399
0.4661,1.1450
0.4666,1.1450
0.4671,1.1450
0.4676,1.1399
0.4681,1.1399
0.4687,1.1450
0.4692,1.1450
0.4697,1.1450
0.4702,1.1399
0.4708,1.1450
0.4713,1.1399
0.4718,1.1399
0.4723,1.1450
0.4729,1.1450
0.4734,1.1450
0.4739,1.1399
0.4744,1.1450
0.4749,1.1450
0.4755,1.1399
0.4760,1.1399
0.4765,1.1450
0.4770,1.1450
0.4776,1.1450
0.4781,1.1450
0.4786,1.1450
0.4791,1.1450
0.4797,1.1399
0.4802,1.1349
0.4807,1.1450
0.4812,1.1399
0.4817,1.1399
0.4823,1.1450
0.4828,1.1450
0.4833,1.1399
0.4838,1.1399
0.4844,1.1450
0.4849,1.1399
0.4854,1.1399
0.4859,1.1399
0.4864,1.1399
0.4870,1.1399
0.4875,1.1450
0.4880,1.1450
0.4885,1.1450
0.4891,1.1450
0.4896,1.1450
0.4901,1.1450
0.4906,1.1450
0.4911,1.1450
0.4917,1.1450
0.4922,1.1399
0.4927,1.1450
0.4932,1.1399
0.4938,1.1450
0.4943,1.1450
0.4948,1.1399
0.4953,1.1399
0.4959,1.1399
0.4964,1.1450
0.4969,1.1450
0.4974,1.1450
0.4979,1.1399
0.4985,1.1399
0.4990,1.1450
0.4995,1.1450
0.5000,1.1450
0.5006,1.1450
0.5011,1.1450
0.5016,1.1450
0.5021,1.1450
0.5027,1.1450
0.5032,1.1399
0.5037,1.1450
0.5042,1.1399
0.5047,1.1450
0.5053,1.1399
0.5058,1.1399
0.5063,1.1450
0.5068,1.1450
0.5073,1.1399
0.5079,1.1399
0.5084,1.1399
0.5089,1.1399
0.5094,1.1450
0.5100,1.1450
0.5105,1.1450
0.5110,1.1450
0.5115,1.1450
0.5121,1.1399
0.5126,1.1450
0.5131,1.1450
0.5136,1.1450
0.5141,1.1399
0.5147,1.1399
0.5152,1.1399
0.5157,1.1450
0.5162,1.1450
0.5168,1.1450
0.5173,1.1450
0.5178,1.1450
0.5183,1.1450
0.5189,1.1450
0.5194,1.1399
0.5199,1.1450
0.5204,1.1399
0.5210,1.1399
0.5215,1.1450
0.5220,1.1399
0.5225,1.1399
0.5230,1.1399
0.5236,1.1450
0.5241,1.1399
0.5246,1.1399
0.5251,1.1450
0.5257,1.1399
0.5262,1.1349
0.5267,1.1399
0.5272,1.1399
0.5277,1.1399
0.5283,1.1450
0.5288,1.1399
0.5293,1.1399
0.5299,1.1450
0.5304,1.1399
0.5309,1.1399
0.5315,1.1399
0.5320,1.1450
0.5325,1.1450
0.5330,1.1399
0.5336,1.1450
0.5341,1.1399
0.5346,1.1450
0.5351,1.1450
0.5356,1.1450
0.5362,1.1399
0.5367,1.1450
0.5372,1.1399
0.5377,1.1399
0.5383,1.1450
0.5388,1.1399
0.5393,1.1450
0.5398,1.1450
0.5404,1.1399
0.5409,1.1450
0.5414,1.1450
0.5419,1.1450
0.5425,1.1399
0.5430,1.1399
0.5435,1.1450
0.5440,1.1399
0.5445,1.1399
0.5451,1.1399
0.5456,1.1399
0.5461,1.1450
0.5466,1.1399
0.5472,1.1450
0.5477,1.1399
0.5482,1.1399
0.5487,1.1399
0.5492,1.1399
0.5498,1.1399
0.5503,1.1450
0.5508,1.1450
0.5513,1.1399
0.5519,1.1399
0.5524,1.1450
0.5529,1.1399
0.5534,1.1450
0.5540,1.1450
0.5545,1.1450
0.5550,1.1450
0.5555,1.1450
0.5561,1.1450
0.5566,1.1399
0.5571,1.1399
0.5576,1.1399
0.5582,1.1450
0.5587,1.1399
0.5592,1.1450
0.5597,1.1450
0.5603,1.1399
0.5608,1.1399
0.5613,1.1450
0.5618,1.1399
0.5623,1.1450
0.5629,1.1450
0.5634,1.1450
0.5639,1.1450
0.5644,1.1450
0.5650,1.1399
0.5655,1.1450
0.5660,1.1450
0.5665,1.1450
0.5671,1.1450
0.5676,1.1450
0.5681,1.1399
0.5686,1.1450
0.5692,1.1399
0.5697,1.1399
0.5702,1.1399
0.5707,1.1399
0.5712,1.1450
0.5718,1.1450
0.5723,1.1399
0.5728,1.1399
0.5733,1.1399
0.5739,1.1450
0.5744,1.1399
0.5749,1.1399
0.5754,1.1450
0.5759,1.1450
0.5765,1.1399
0.5770,1.1399
0.5775,1.1450
0.5780,1.1450
0.5786,1.1399
0.5791,1.1450
0.5796,1.1450
0.5801,1.1399
0.5806,1.1450
0.5812,1.1399
0.5817,1.1399
0.5822,1.1399
0.5827,1.1349
0.5833,1.1399
0.5838,1.1399
0.5843,1.1399
0.5848,1.1399
0.5854,1.1399
0.5859,1.1399
0.5864,1.1450
0.5869,1.1450
0.5874,1.1450
0.5880,1.1450
0.5885,1.1450
0.5890,1.1399
0.5895,1.1450
0.5901,1.1450
0.5906,1.1450
0.5911,1.1399
0.5916,1.1450
0.5922,1.1399
0.5927,1.1450
0.5932,1.1399
0.5937,1.1399
0.5943,1.1450
0.5948,1.1450
0.5953,1.1399
0.5958,1.1450
0.5963,1.1399
0.5969,1.1450
0.5974,1.1450
0.5979,1.1450
0.5984,1.1399
0.5990,1.1450
0.5995,1.1399
0.6000,1.1450
0.6005,1.1450
0.6011,1.1450
0.6016,1.1450
0.6021,1.1399
0.6026,1.1399
0.6032,1.1349
0.6037,1.1399
0.6042,1.1450
0.6047,1.1399
0.6052,1.1399
0.6058,1.1399
0.6063,1.1450
0.6068,1.1399
0.6073,1.1450
0.6079,1.1450
0.6084,1.1399
0.6089,1.1450
0.6094,1.1399
0.6100,1.1399
0.6105,1.1399
0.6110,1.1399
0.6115,1.1450
0.6120,1.1450
0.6126,1.1450
0.6131,1.1450
0.6136,1.1399
0.6141,1.1399
0.6147,1.1399
0.6152,1.1399
0.6157,1.1450
0.6162,1.1399
0.6168,1.1399
0.6173,1.1399
0.6178,1.1349
0.6183,1.1450
0.6189,1.1399
0.6194,1.1450
0.6199,1.1450
0.6204,1.1450
0.6209,1.1399
0.6215,1.1399
0.6220,1.1450
0.6225,1.1399
0.6230,1.1450
0.6236,1.1450
0.6241,1.1450
0.6246,1.1450
0.6251,1.1399
0.6257,1.1399
0.6262,1.1399
0.6267,1.1349
0.6273,1.1399
0.6278,1.1399
0.6284,1.1399
0.6290,1.1399
0.6295,1.1399
0.6301,1.1399
0.6306,1.1450
0.6312,1.1399
0.6317,1.1450
0.6323,1.1450
0.6328,1.1399
0.6333,1.1399
0.6339,1.1450
0.6344,1.1450
0.6349,1.1399
0.6355,1.1399
0.6360,1.1399
0.6366,1.1450
0.6375,1.1450
0.6380,1.1399
0.6386,1.1399
0.6391,1.1399
0.6397,1.1450
0.6402,1.1450
0.6408,1.1399
0.6413,1.1399
0.6419,1.1399
0.6425,1.1399
0.6430,1.1399
0.6435,1.1450
0.6441,1.1399
0.6446,1.1450
0.6451,1.1450
0.6457,1.1399
0.6462,1.1349
0.6467,1.1450
0.6472,1.1450
0.6477,1.1500
0.6483,1.1399
0.6488,1.1399
0.6493,1.1450
0.6498,1.1399
0.6503,1.1450
0.6509,1.1450
0.6514,1.1399
0.6519,1.1450
0.6525,1.1399
0.6530,1.1399
0.6535,1.1399
0.6540,1.1500
0.6546,1.1399
0.6551,1.1450
0.6556,1.1399
0.6561,1.1450
0.6566,1.1450
0.6572,1.1399
0.6577,1.1450
0.6582,1.1450
0.6587,1.1450
0.6592,1.1399
0.6598,1.1399
0.6603,1.1450
0.6608,1.1399
0.6613,1.1399
0.6619,1.1349
0.6624,1.1399
0.6629,1.1450
0.6634,1.1399
0.6640,1.1450
0.6645,1.1450
0.6650,1.1450
0.6655,1.1399
0.6661,1.1399
0.6666,1.1399
0.6671,1.1399
0.6676,1.1450
0.6682,1.1450
0.6687,1.1450
0.6692,1.1399
0.6698,1.1450
0.6703,1.1399
0.6708,1.1399
0.6713,1.1399
0.6718,1.1450
0.6724,1.1399
0.6729,1.1399
0.6734,1.1399
0.6739,1.1399
0.6744,1.1450
0.6750,1.1450
0.6755,1.1399
0.6760,1.1399
0.6765,1.1349
0.6771,1.1399
0.6776,1.1399
0.6781,1.1399
0.6786,1.1349
0.6791,1.1399
0.6797,1.1399
0.6802,1.1399
0.6807,1.1399
0.6812,1.1450
0.6817,1.1450
0.6823,1.1450
0.6828,1.1450
0.6833,1.1399
0.6838,1.1450
0.6843,1.1450
0.6849,1.1399
0.6854,1.1450
0.6859,1.1450
0.6864,1.1399
0.6869,1.1399
0.6875,1.1450
0.6880,1.1399
0.6885,1.1399
0.6890,1.1399
0.6895,1.1450
0.6901,1.1399
0.6906,1.1450
0.6911,1.1450
0.6916,1.1450
0.6921,1.1450
0.6927,1.1399
0.6932,1.1399
0.6937,1.1450
0.6942,1.1399
0.6947,1.1450
0.6953,1.1399
0.6958,1.1399
0.6963,1.1399
0.6968,1.1399
0.6973,1.1450
0.6979,1.1450
0.6984,1.1450
0.6989,1.1450
0.6994,1.1450
0.6999,1.1450
0.7005,1.1450
0.7010,1.1450
0.7015,1.1450
0.7020,1.1450
0.7026,1.1399
0.7031,1.1399
0.7036,1.1399
0.7041,1.1450
0.7046,1.1399
0.7052,1.1399
0.7057,1.1399
0.7062,1.1399
0.7067,1.1450
0.7072,1.1349
0.7078,1.1450
0.7083,1.1399
0.7088,1.1450
0.7093,1.1450
0.7099,1.1399
0.7104,1.1399
0.7109,1.1450
0.7114,1.1399
0.7119,1.1399
0.7125,1.1450
0.7130,1.1399
0.7135,1.1399
0.7140,1.1399
0.7145,1.1450
0.7151,1.1450
0.7156,1.1450
0.7161,1.1349
0.7166,1.1399
0.7171,1.1399
0.7177,1.1450
0.7182,1.1450
0.7187,1.1450
0.7192,1.1450
0.7197,1.1450
0.7203,1.1450
0.7208,1.1399
0.7213,1.1399
0.7218,1.1450
0.7223,1.1450
0.7229,1.1399
0.7234,1.1399
0.7239,1.1399
0.7244,1.1399
0.7249,1.1399
0.7255,1.1450
0.7260,1.1399
0.7265,1.1399
0.7270,1.1399
0.7276,1.1450
0.7281,1.1450
0.7286,1.1450
0.7291,1.1349
0.7297,1.1399
0.7302,1.1399
0.7307,1.1399
0.7312,1.1450
0.7318,1.1399
0.7323,1.1450
0.7328,1.1500
0.7333,1.1450
0.7338,1.1450
0.7344,1.1450
0.7349,1.1399
0.7354,1.1399
0.7359,1.1450
0.7364,1.1399
0.7370,1.1450
0.7375,1.1399
0.7380,1.1399
0.7385,1.1399
0.7390,1.1399
0.7396,1.1450
0.7401,1.1399
0.7406,1.1399
0.7411,1.1450
0.7416,1.1399
0.7422,1.1450
0.7427,1.1450
0.7432,1.1450
0.7437,1.1450
0.7442,1.1399
0.7448,1.1399
0.7453,1.1399
0.7458,1.1450
0.7463,1.1399
0.7468,1.1450
0.7474,1.1399
0.7479,1.1450
0.7484,1.1399
0.7489,1.1450
0.7494,1.1399
0.7500,1.1450
0.7505,1.1399
0.7510,1.1399
0.7515,1.1450
0.7520,1.1399
0.7526,1.1399
0.7531,1.1450
0.7536,1.1450
0.7541,1.1450
0.7546,1.1399
0.7552,1.1399
0.7557,1.1450
0.7562,1.1399
0.7567,1.1450
0.7572,1.1450
0.7578,1.1450
0.7583,1.1450
0.7588,1.1399
0.7593,1.1450
0.7599,1.1399
0.7604,1.1450
0.7609,1.1399
0.7614,1.1450
0.7619,1.1450
0.7625,1.1450
0.7630,1.1399
0.7635,1.1450
0.7640,1.1450
0.7645,1.1399
0.7651,1.1399
0.7656,1.1399
0.7661,1.1450
0.7666,1.1450
0.7671,1.1399
0.7677,1.1349
0.7682,1.1399
0.7687,1.1399
0.7692,1.1450
0.7697,1.1450
0.7703,1.1399
0.7708,1.1450
0.7713,1.1399
0.7718,1.1399
0.7723,1.1450
0.7729,1.1450
0.7734,1.1399
0.7739,1.1450
0.7744,1.1450
0.7750,1.1399
0.7755,1.1399
0.7760,1.1450
0.7765,1.1399
0.7770,1.1399
0.7776,1.1450
0.7781,1.1399
0.7786,1.1399
0.7791,1.1399
0.7796,1.1450
0.7802,1.1399
0.7807,1.1450
0.7812,1.1450
0.7817,1.1450
0.7822,1.1450
0.7828,1.1450
0.7833,1.1399
0.7838,1.1450
0.7843,1.1450
0.7849,1.1399
0.7854,1.1399
0.7859,1.1450
0.7864,1.1399
0.7869,1.1399
0.7875,1.1450
0.7880,1.1399
0.7885,1.1399
0.7890,1.1450
