Время[c],Напряжение[В]
0.3331,2.1387
0.3336,2.1437
0.3341,2.1437
0.3346,2.1437
0.3352,2.1387
0.3357,2.1387
0.3362,2.1387
0.3367,2.1387
0.3373,2.1437
0.3378,2.1387
0.3383,2.1387
0.3389,2.1387
0.3394,2.1387
0.3399,2.1387
0.3404,2.1387
0.3410,2.1387
0.3415,2.1336
0.3420,2.1387
0.3425,2.1437
0.3431,2.1387
0.3436,2.1387
0.3441,2.1387
0.3447,2.1387
0.3452,2.1336
0.3457,2.1387
0.3463,2.1387
0.3468,2.1336
0.3473,2.1387
0.3479,2.1387
0.3484,2.1387
0.3489,2.1387
0.3495,2.1387
0.3500,2.1387
0.3505,2.1437
0.3510,2.1387
0.3516,2.1387
0.3521,2.1387
0.3526,2.1336
0.3531,2.1437
0.3537,2.1387
0.3542,2.1336
0.3547,2.1387
0.3552,2.1336
0.3558,2.1387
0.3563,2.1387
0.3568,2.1387
0.3574,2.1387
0.3579,2.1387
0.3585,2.1437
0.3590,2.1387
0.3595,2.1387
0.3601,2.1387
0.3606,2.1387
0.3611,2.1437
0.3616,2.1437
0.3622,2.1387
0.3627,2.1387
0.3632,2.1437
0.3638,2.1437
0.3643,2.1387
0.3648,2.1387
0.3653,2.1387
0.3659,2.1387
0.3664,2.1336
0.3669,2.1387
0.3674,2.1437
0.3680,2.1437
0.3685,2.1387
0.3690,2.1437
0.3696,2.1387
0.3701,2.1336
0.3706,2.1387
0.3711,2.1387
0.3717,2.1387
0.3722,2.1387
0.3727,2.1437
0.3733,2.1387
0.3738,2.1437
0.3743,2.1387
0.3748,2.1437
0.3754,2.1437
0.3759,2.1437
0.3764,2.1437
0.3770,2.1387
0.3776,2.1437
0.3783,2.1336
0.3789,2.1387
0.3795,2.1387
0.3801,2.1387
0.3807,2.1387
0.3813,2.1387
0.3819,2.1336
0.3825,2.1336
0.3831,2.1437
0.3837,2.1387
0.3844,2.1387
0.3850,2.1286
0.3856,2.1336
0.3862,2.1437
0.3868,2.1336
0.3875,2.1437
0.3881,2.1336
0.3887,2.1387
0.3894,2.1336
0.3900,2.1437
0.3906,2.1387
0.3911,2.1387
0.3916,2.1437
0.3922,2.1336
0.3928,2.1437
0.3933,2.1437
0.3939,2.1387
0.3944,2.1437
0.3950,2.1387
0.3956,2.1387
0.3962,2.1336
0.3967,2.1387
0.3972,2.1387
0.3977,2.1437
0.3982,2.1387
0.3988,2.1387
0.3993,2.1387
0.3998,2.1286
0.4004,2.1336
0.4009,2.1387
0.4014,2.1437
0.4020,2.1437
0.4025,2.1336
0.4031,2.1437
0.4036,2.1387
0.4042,2.1387
0.4048,2.1336
0.4054,2.1387
0.4059,2.1336
0.4064,2.1387
0.4069,2.1387
0.4075,2.1387
0.4080,2.1387
0.4085,2.1286
0.4090,2.1387
0.4096,2.1387
0.4101,2.1437
0.4106,2.1387
0.4111,2.1387
0.4117,2.1387
0.4122,2.1387
0.4128,2.1387
0.4133,2.1387
0.4139,2.1387
0.4145,2.1336
0.4150,2.1387
0.4156,2.1387
0.4161,2.1336
0.4167,2.1437
0.4173,2.1387
0.4178,2.1336
0.4184,2.1437
0.4189,2.1387
0.4194,2.1387
0.4199,2.1387
0.4205,2.1336
0.4210,2.1336
0.4215,2.1336
0.4220,2.1336
0.4225,2.1437
0.4231,2.1387
0.4236,2.1387
0.4241,2.1387
0.4246,2.1336
0.4252,2.1387
0.4257,2.1437
0.4262,2.1336
0.4267,2.1336
0.4273,2.1437
0.4278,2.1387
0.4283,2.1387
0.4289,2.1387
0.4294,2.1437
0.4299,2.1387
0.4304,2.1387
0.4310,2.1336
0.4315,2.1437
0.4320,2.1387
0.4325,2.1387
0.4331,2.1387
0.4336,2.1437
0.4341,2.1437
0.4346,2.1387
0.4351,2.1387
0.4357,2.1387
0.4362,2.1387
0.4367,2.1336
0.4373,2.1336
0.4378,2.1336
0.4383,2.1387
0.4388,2.1387
0.4393,2.1387
0.4399,2.1387
0.4404,2.1437
0.4409,2.1387
0.4414,2.1387
0.4420,2.1387
0.4425,2.1387
0.4430,2.1387
0.4435,2.1387
0.4441,2.1487
0.4446,2.1387
0.4451,2.1437
0.4456,2.1387
0.4462,2.1437
0.4467,2.1387
0.4472,2.1437
0.4477,2.1387
0.4483,2.1387
0.4488,2.1437
0.4493,2.1387
0.4498,2.1387
0.4504,2.1387
0.4509,2.1387
0.4514,2.1387
0.4519,2.1437
0.4525,2.1387
0.4530,2.1437
0.4535,2.1387
0.4540,2.1387
0.4546,2.1387
0.4551,2.1387
0.4556,2.1387
0.4561,2.1387
0.4566,2.1387
0.4572,2.1387
0.4577,2.1336
0.4582,2.1387
0.4587,2.1387
0.4593,2.1387
0.4598,2.1336
0.4603,2.1336
0.4608,2.1387
0.4614,2.1387
0.4619,2.1387
0.4624,2.1387
0.4629,2.1336
0.4635,2.1336
0.4640,2.1387
0.4645,2.1387
0.4650,2.1387
0.4655,2.1387
0.4661,2.1387
0.4666,2.1387
0.4671,2.1387
0.4676,2.1387
0.4682,2.1387
0.4687,2.1387
0.4692,2.1336
0.4697,2.1387
0.4703,2.1387
0.4708,2.1387
0.4713,2.1387
0.4718,2.1387
0.4723,2.1336
0.4729,2.1387
0.4734,2.1387
0.4739,2.1387
0.4744,2.1387
0.4750,2.1387
0.4755,2.1387
0.4760,2.1437
0.4765,2.1387
0.4771,2.1387
0.4776,2.1387
0.4781,2.1437
0.4786,2.1387
0.4792,2.1387
0.4797,2.1336
0.4802,2.1387
0.4807,2.1387
0.4812,2.1387
0.4818,2.1387
0.4823,2.1387
0.4828,2.1387
0.4833,2.1336
0.4839,2.1387
0.4844,2.1336
0.4849,2.1437
0.4854,2.1437
0.4860,2.1437
0.4865,2.1387
0.4870,2.1387
0.4875,2.1387
0.4880,2.1387
0.4886,2.1387
0.4891,2.1387
0.4896,2.1387
0.4901,2.1387
0.4907,2.1387
0.4912,2.1336
0.4934,2.1387
0.4940,2.1387
0.4945,2.1437
0.4951,2.1437
0.4956,2.1387
0.4962,2.1387
0.4968,2.1387
0.4973,2.1286
0.4979,2.1336
0.4984,2.1336
0.4989,2.1336
0.4994,2.1387
0.5000,2.1387
0.5005,2.1387
0.5010,2.1286
0.5016,2.1387
0.5021,2.1387
0.5027,2.1336
0.5032,2.1387
0.5038,2.1437
0.5043,2.1286
0.5049,2.1336
0.5055,2.1387
0.5061,2.1387
0.5068,2.1387
0.5073,2.1437
0.5078,2.1437
0.5083,2.1387
0.5089,2.1387
0.5094,2.1336
0.5099,2.1336
0.5104,2.1387
0.5110,2.1387
0.5115,2.1336
0.5120,2.1437
0.5125,2.1336
0.5131,2.1437
0.5136,2.1437
0.5141,2.1336
0.5146,2.1387
0.5151,2.1387
0.5157,2.1286
0.5162,2.1387
0.5167,2.1387
0.5172,2.1437
0.5178,2.1437
0.5183,2.1387
0.5188,2.1387
0.5193,2.1437
0.5198,2.1437
0.5204,2.1437
0.5209,2.1387
0.5214,2.1387
0.5219,2.1387
0.5225,2.1387
0.5230,2.1387
0.5235,2.1387
0.5240,2.1387
0.5245,2.1387
0.5251,2.1387
0.5256,2.1387
0.5261,2.1387
0.5266,2.1387
0.5272,2.1387
0.5277,2.1387
0.5282,2.1437
0.5287,2.1336
0.5293,2.1387
0.5298,2.1387
0.5303,2.1387
0.5308,2.1437
0.5313,2.1336
0.5319,2.1336
0.5324,2.1387
0.5329,2.1387
0.5334,2.1387
0.5340,2.1437
0.5345,2.1387
0.5350,2.1387
0.5355,2.1387
0.5360,2.1387
0.5366,2.1387
0.5371,2.1437
0.5376,2.1336
0.5381,2.1387
0.5386,2.1387
0.5392,2.1387
0.5397,2.1387
0.5402,2.1387
0.5407,2.1387
0.5413,2.1387
0.5418,2.1387
0.5423,2.1437
0.5428,2.1387
0.5433,2.1387
0.5439,2.1387
0.5444,2.1437
0.5449,2.1387
0.5454,2.1286
0.5460,2.1487
0.5465,2.1387
0.5470,2.1387
0.5475,2.1336
0.5480,2.1387
0.5486,2.1387
0.5491,2.1336
0.5496,2.1336
0.5501,2.1387
0.5506,2.1336
0.5512,2.1437
0.5517,2.1437
0.5522,2.1387
0.5527,2.1437
0.5533,2.1336
0.5538,2.1336
0.5543,2.1387
0.5548,2.1387
0.5554,2.1437
0.5559,2.1437
0.5564,2.1387
0.5569,2.1387
0.5574,2.1387
0.5580,2.1387
0.5585,2.1437
0.5590,2.1437
0.5595,2.1387
0.5601,2.1387
0.5606,2.1387
0.5611,2.1387
0.5616,2.1387
0.5621,2.1387
0.5627,2.1387
0.5632,2.1437
0.5637,2.1437
0.5642,2.1387
0.5647,2.1387
0.5653,2.1387
0.5658,2.1387
0.5663,2.1336
0.5668,2.1387
0.5674,2.1387
0.5679,2.1336
0.5684,2.1336
0.5689,2.1387
0.5694,2.1387
0.5700,2.1387
0.5705,2.1336
0.5710,2.1336
0.5715,2.1336
0.5720,2.1437
0.5726,2.1387
0.5731,2.1387
0.5736,2.1387
0.5741,2.1336
0.5747,2.1387
0.5752,2.1437
0.5757,2.1387
0.5762,2.1387
0.5767,2.1387
0.5773,2.1437
0.5778,2.1387
0.5783,2.1437
0.5788,2.1387
0.5794,2.1387
0.5799,2.1336
0.5804,2.1387
0.5809,2.1336
0.5815,2.1387
0.5820,2.1387
0.5825,2.1387
0.5830,2.1387
0.5836,2.1387
0.5841,2.1437
0.5846,2.1437
0.5851,2.1387
0.5856,2.1336
0.5862,2.1387
0.5867,2.1336
0.5872,2.1336
0.5877,2.1336
0.5883,2.1437
0.5888,2.1336
0.5893,2.1387
0.5898,2.1437
0.5904,2.1387
0.5909,2.1336
0.5914,2.1387
0.5919,2.1336
0.5924,2.1286
0.5930,2.1336
0.5935,2.1387
0.5940,2.1387
0.5945,2.1387
0.5951,2.1387
0.5956,2.1387
0.5961,2.1387
0.5966,2.1336
0.5972,2.1437
0.5977,2.1336
0.5982,2.1336
0.5987,2.1336
0.5993,2.1336
0.5998,2.1437
0.6003,2.1387
0.6008,2.1387
0.6013,2.1437
0.6019,2.1387
0.6024,2.1336
0.6029,2.1387
0.6034,2.1336
0.6040,2.1336
0.6045,2.1387
0.6050,2.1387
0.6055,2.1387
0.6061,2.1387
0.6066,2.1387
0.6071,2.1387
0.6076,2.1387
0.6082,2.1336
0.6087,2.1437
0.6092,2.1336
0.6097,2.1336
0.6102,2.1387
0.6108,2.1336
0.6113,2.1387
0.6118,2.1437
0.6123,2.1387
0.6129,2.1437
0.6134,2.1387
0.6139,2.1387
0.6144,2.1387
0.6150,2.1437
0.6155,2.1437
0.6160,2.1387
0.6165,2.1387
0.6170,2.1336
0.6176,2.1336
0.6181,2.1437
0.6186,2.1387
0.6191,2.1437
0.6197,2.1336
0.6202,2.1336
0.6207,2.1387
0.6212,2.1387
0.6218,2.1387
0.6223,2.1387
0.6228,2.1437
0.6233,2.1387
0.6239,2.1437
0.6244,2.1387
0.6249,2.1336
0.6254,2.1387
0.6259,2.1387
0.6265,2.1387
0.6270,2.1437
0.6275,2.1336
0.6280,2.1387
0.6286,2.1387
0.6291,2.1387
0.6296,2.1387
0.6301,2.1387
0.6307,2.1437
0.6312,2.1437
0.6317,2.1437
0.6322,2.1437
0.6328,2.1336
0.6333,2.1336
0.6338,2.1387
0.6343,2.1387
0.6348,2.1387
0.6354,2.1387
0.6359,2.1387
0.6364,2.1336
0.6369,2.1336
0.6375,2.1387
0.6380,2.1336
0.6385,2.1437
0.6390,2.1387
0.6396,2.1387
0.6401,2.1336
0.6406,2.1387
0.6411,2.1387
0.6417,2.1387
0.6422,2.1437
0.6427,2.1336
0.6432,2.1336
0.6438,2.1437
0.6443,2.1437
0.6448,2.1437
0.6453,2.1437
0.6459,2.1387
0.6464,2.1387
0.6469,2.1437
0.6474,2.1387
0.6480,2.1437
0.6485,2.1336
0.6490,2.1437
0.6495,2.1387
0.6500,2.1286
0.6506,2.1437
0.6511,2.1336
0.6516,2.1387
0.6521,2.1387
0.6527,2.1336
0.6532,2.1336
0.6537,2.1387
0.6542,2.1336
0.6548,2.1387
0.6553,2.1437
0.6558,2.1387
0.6563,2.1387
0.6569,2.1437
0.6574,2.1437
0.6579,2.1387
0.6584,2.1387
0.6589,2.1387
0.6595,2.1437
0.6600,2.1387
0.6605,2.1336
0.6610,2.1387
0.6616,2.1336
0.6621,2.1437
0.6626,2.1437
0.6631,2.1437
0.6637,2.1387
0.6642,2.1437
0.6647,2.1336
0.6652,2.1437
0.6658,2.1387
0.6663,2.1387
0.6668,2.1437
0.6673,2.1336
0.6678,2.1387
0.6684,2.1387
0.6689,2.1387
0.6694,2.1387
0.6699,2.1387
0.6705,2.1437
0.6710,2.1387
0.6715,2.1387
0.6720,2.1336
0.6725,2.1387
0.6731,2.1387
0.6736,2.1437
0.6741,2.1336
0.6746,2.1286
0.6751,2.1336
0.6757,2.1437
0.6762,2.1437
0.6767,2.1336
0.6772,2.1387
0.6778,2.1437
0.6783,2.1387
0.6788,2.1387
0.6793,2.1387
0.6799,2.1387
0.6804,2.1437
0.6809,2.1387
0.6814,2.1437
0.6820,2.1387
0.6825,2.1387
0.6830,2.1387
0.6835,2.1387
0.6840,2.1387
0.6846,2.1387
0.6851,2.1387
0.6856,2.1387
0.6861,2.1336
0.6867,2.1437
0.6872,2.1336
0.6877,2.1387
0.6882,2.1387
0.6888,2.1387
0.6893,2.1336
0.6898,2.1336
0.6903,2.1336
0.6908,2.1387
0.6914,2.1387
0.6919,2.1387
0.6924,2.1437
0.6929,2.1387
0.6935,2.1387
0.6940,2.1437
0.6945,2.1387
0.6950,2.1336
0.6956,2.1387
0.6961,2.1387
0.6966,2.1387
0.6971,2.1387
0.6976,2.1387
0.6982,2.1387
0.6987,2.1387
0.6992,2.1387
0.6997,2.1336
0.7003,2.1387
0.7008,2.1437
0.7013,2.1387
0.7018,2.1336
0.7024,2.1387
0.7029,2.1286
0.7034,2.1336
0.7039,2.1387
0.7045,2.1387
0.7050,2.1437
0.7055,2.1387
0.7060,2.1437
0.7065,2.1387
0.7071,2.1387
0.7076,2.1387
0.7081,2.1387
0.7087,2.1387
0.7092,2.1387
0.7097,2.1387
0.7102,2.1437
0.7107,2.1336
0.7113,2.1437
0.7118,2.1387
0.7123,2.1437
0.7128,2.1387
0.7134,2.1437
0.7139,2.1336
0.7144,2.1387
0.7149,2.1387
0.7155,2.1437
0.7160,2.1336
0.7165,2.1387
0.7170,2.1387
0.7176,2.1387
0.7181,2.1387
0.7186,2.1387
0.7191,2.1387
0.7196,2.1387
0.7202,2.1387
0.7207,2.1336
0.7212,2.1336
0.7217,2.1387
0.7223,2.1336
0.7228,2.1437
0.7233,2.1437
0.7238,2.1437
0.7244,2.1437
0.7249,2.1336
0.7254,2.1387
0.7259,2.1387
0.7264,2.1387
0.7270,2.1437
0.7275,2.1387
0.7280,2.1387
0.7285,2.1387
0.7291,2.1387
0.7296,2.1387
0.7301,2.1437
0.7306,2.1387
0.7312,2.1387
0.7317,2.1336
0.7322,2.1336
0.7327,2.1387
0.7332,2.1387
0.7338,2.1387
0.7343,2.1437
0.7348,2.1387
0.7353,2.1387
0.7359,2.1387
0.7364,2.1387
0.7369,2.1387
0.7374,2.1387
0.7380,2.1387
0.7385,2.1387
0.7390,2.1387
0.7395,2.1387
0.7401,2.1336
0.7406,2.1286
0.7411,2.1336
0.7416,2.1387
0.7422,2.1387
0.7427,2.1387
0.7432,2.1437
0.7437,2.1336
0.7442,2.1336
0.7448,2.1387
0.7453,2.1387
0.7458,2.1387
0.7463,2.1336
0.7469,2.1387
0.7474,2.1387
0.7479,2.1387
0.7484,2.1437
0.7490,2.1387
0.7495,2.1336
0.7500,2.1336
0.7505,2.1387
0.7510,2.1387
0.7516,2.1387
0.7521,2.1387
0.7526,2.1437
0.7531,2.1336
0.7537,2.1387
0.7542,2.1387
0.7547,2.1387
0.7552,2.1336
0.7558,2.1437
0.7563,2.1336
0.7568,2.1336
0.7573,2.1286
0.7578,2.1437
0.7584,2.1336
0.7589,2.1387
0.7594,2.1387
0.7599,2.1387
0.7605,2.1387
0.7610,2.1336
0.7615,2.1336
0.7620,2.1387
0.7626,2.1387
0.7631,2.1437
0.7636,2.1387
0.7641,2.1387
0.7647,2.1387
0.7652,2.1437
0.7657,2.1387
0.7662,2.1387
