Время[c],Напряжение[В]
0.3445,1.0542
0.3450,1.0491
0.3455,1.0592
0.3461,1.0542
0.3466,1.0592
0.3471,1.0542
0.3476,1.0592
0.3481,1.0542
0.3487,1.0643
0.3492,1.0542
0.3497,1.0491
0.3502,1.0542
0.3507,1.0491
0.3513,1.0542
0.3518,1.0491
0.3523,1.0542
0.3528,1.0542
0.3534,1.0491
0.3539,1.0491
0.3544,1.0542
0.3549,1.0592
0.3554,1.0491
0.3560,1.0491
0.3565,1.0542
0.3570,1.0542
0.3575,1.0542
0.3580,1.0592
0.3586,1.0542
0.3591,1.0542
0.3596,1.0592
0.3601,1.0592
0.3607,1.0542
0.3612,1.0542
0.3617,1.0592
0.3622,1.0491
0.3627,1.0542
0.3633,1.0542
0.3638,1.0542
0.3643,1.0592
0.3648,1.0542
0.3654,1.0542
0.3659,1.0542
0.3664,1.0592
0.3669,1.0592
0.3674,1.0542
0.3680,1.0592
0.3685,1.0542
0.3690,1.0542
0.3695,1.0542
0.3701,1.0542
0.3706,1.0542
0.3711,1.0542
0.3716,1.0542
0.3721,1.0542
0.3727,1.0542
0.3732,1.0542
0.3737,1.0542
0.3742,1.0491
0.3748,1.0491
0.3753,1.0542
0.3758,1.0542
0.3763,1.0542
0.3769,1.0542
0.3774,1.0542
0.3779,1.0542
0.3784,1.0542
0.3789,1.0542
0.3795,1.0542
0.3800,1.0542
0.3805,1.0592
0.3810,1.0542
0.3816,1.0542
0.3821,1.0542
0.3826,1.0592
0.3831,1.0592
0.3837,1.0542
0.3842,1.0542
0.3847,1.0542
0.3852,1.0542
0.3857,1.0542
0.3863,1.0542
0.3868,1.0542
0.3873,1.0542
0.3878,1.0491
0.3884,1.0491
0.3889,1.0592
0.3894,1.0542
0.3899,1.0542
0.3905,1.0491
0.3910,1.0542
0.3915,1.0491
0.3920,1.0542
0.3925,1.0542
0.3931,1.0542
0.3936,1.0491
0.3941,1.0491
0.3946,1.0491
0.3952,1.0542
0.3957,1.0491
0.3962,1.0542
0.3971,1.0542
0.3977,1.0542
0.3982,1.0542
0.3987,1.0542
0.3993,1.0542
0.3998,1.0542
0.4003,1.0542
0.4008,1.0542
0.4014,1.0491
0.4019,1.0491
0.4024,1.0542
0.4030,1.0491
0.4035,1.0491
0.4040,1.0491
0.4046,1.0542
0.4051,1.0491
0.4056,1.0542
0.4062,1.0542
0.4067,1.0491
0.4072,1.0491
0.4077,1.0542
0.4083,1.0542
0.4088,1.0542
0.4093,1.0491
0.4099,1.0542
0.4104,1.0542
0.4113,1.0542
0.4118,1.0441
0.4123,1.0542
0.4129,1.0491
