Время[c],Напряжение[В]
0.3092,1.2408
0.3097,1.2459
0.3102,1.2408
0.3107,1.2408
0.3113,1.2459
0.3118,1.2459
0.3123,1.2459
0.3128,1.2459
0.3133,1.2459
0.3139,1.2459
0.3144,1.2408
0.3149,1.2408
0.3154,1.2408
0.3160,1.2459
0.3165,1.2408
0.3170,1.2459
0.3175,1.2408
0.3181,1.2459
0.3186,1.2459
0.3191,1.2408
0.3196,1.2459
0.3202,1.2459
0.3207,1.2459
0.3212,1.2408
0.3217,1.2408
0.3223,1.2459
0.3228,1.2408
0.3233,1.2459
0.3238,1.2459
0.3243,1.2408
0.3249,1.2408
0.3254,1.2408
0.3259,1.2459
0.3264,1.2459
0.3270,1.2408
0.3275,1.2459
0.3280,1.2408
0.3285,1.2408
0.3291,1.2459
0.3296,1.2459
0.3301,1.2408
0.3306,1.2459
0.3311,1.2408
0.3317,1.2459
0.3322,1.2459
0.3327,1.2459
0.3332,1.2459
0.3338,1.2459
0.3343,1.2459
0.3348,1.2408
0.3353,1.2408
0.3359,1.2459
0.3364,1.2459
0.3369,1.2408
0.3374,1.2408
0.3380,1.2358
0.3385,1.2408
0.3390,1.2408
0.3395,1.2408
0.3400,1.2459
0.3406,1.2459
0.3411,1.2408
0.3416,1.2408
0.3421,1.2459
0.3427,1.2408
0.3432,1.2408
0.3437,1.2408
0.3442,1.2509
0.3448,1.2408
0.3453,1.2459
0.3458,1.2408
0.3463,1.2459
0.3468,1.2459
0.3474,1.2459
0.3479,1.2408
0.3484,1.2408
0.3489,1.2408
0.3495,1.2408
0.3500,1.2459
0.3505,1.2408
0.3510,1.2408
0.3516,1.2358
0.3521,1.2408
0.3526,1.2408
0.3531,1.2459
0.3537,1.2408
0.3542,1.2408
0.3547,1.2459
0.3552,1.2408
0.3557,1.2408
0.3563,1.2459
0.3568,1.2459
0.3573,1.2408
0.3578,1.2459
0.3584,1.2408
0.3589,1.2408
0.3594,1.2408
0.3599,1.2408
0.3605,1.2459
0.3610,1.2459
0.3615,1.2459
0.3620,1.2459
